"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"39",5.33136094674556,2.10924369747899,1.65577889447236,5.35427135678392,NA,5.34591194968553,NA,5.64321608040201,1.65577889447236,5.34591194968553,NA,NA,1.65577889447236,NA
"40",5.33136094674556,2.10924369747899,5.46984924623116,5.35427135678392,NA,5.20125786163522,NA,NA,5.64321608040201,5.77358490566038,5.56603773584906,NA,5.46984924623116,NA
"41",5.55621301775148,2.10924369747899,5.35427135678392,5.46984924623116,NA,NA,1.65577889447236,1.65577889447236,1.65577889447236,5.34591194968553,5.20125786163522,NA,5.35427135678392,NA
"42",5.53550295857988,2.10924369747899,5.46984924623116,5.35427135678392,NA,5.20125786163522,NA,NA,1.65577889447236,5.34591194968553,5.27358490566038,NA,NA,NA
"43",5.62130177514793,5.71428571428571,5.2964824120603,5.35427135678392,NA,5.34591194968553,NA,5.35427135678392,2.82412060301508,1.65723270440252,5.27358490566038,NA,4.37185929648241,NA
"44",5.33136094674556,6.36974789915966,1.65577889447236,5.35427135678392,NA,NA,NA,5.64321608040201,NA,NA,5.34591194968553,NA,2.58040201005025,NA
"45",5.33136094674556,2.10924369747899,1.65577889447236,5.35427135678392,NA,NA,1.65577889447236,5.35427135678392,3.44723618090452,NA,5.27358490566038,NA,1.65577889447236,NA
"46",NA,2.10924369747899,5.2964824120603,5.35427135678392,NA,2.88679245283019,5.35427135678392,5.35427135678392,5.35427135678392,5.20125786163522,5.27358490566038,NA,5.35427135678392,NA
"47",5.33136094674556,5.71428571428571,5.35427135678392,5.35427135678392,NA,5.41823899371069,1.65577889447236,5.35427135678392,1.65577889447236,5.63522012578616,5.34591194968553,NA,NA,NA
"48",5.33136094674556,7.00840336134454,5.35427135678392,3.01507537688442,NA,NA,NA,5.35427135678392,5.06532663316583,NA,5.34591194968553,NA,5.2964824120603,NA
"49",5.33136094674556,4.23529411764706,5.35427135678392,5.35427135678392,NA,5.34591194968553,5.35427135678392,5.64321608040201,5.46984924623116,NA,5.20125786163522,NA,4.53768844221106,NA
"50",5.62130177514793,NA,1.65577889447236,5.35427135678392,NA,NA,5.35427135678392,5.35427135678392,1.65577889447236,NA,5.56603773584906,NA,NA,NA
"51",5.46745562130178,5.6218487394958,5.35427135678392,5.2964824120603,NA,5.34591194968553,1.65577889447236,NA,5.2964824120603,5.41823899371069,5.27358490566038,NA,5.35427135678392,NA
"52",5.46745562130178,2.10924369747899,5.35427135678392,5.35427135678392,NA,5.34591194968553,5.35427135678392,5.35427135678392,1.65577889447236,NA,5.34591194968553,NA,5.35427135678392,NA
"53",5.62130177514793,5.6218487394958,5.64321608040201,5.35427135678392,NA,NA,1.65577889447236,1.65577889447236,NA,NA,5.34591194968553,NA,2.10552763819095,NA
"54",5.75147928994083,3.35294117647059,5.35427135678392,5.35427135678392,NA,5.34591194968553,5.46984924623116,1.65577889447236,NA,5.20125786163522,5.34591194968553,NA,5.35427135678392,NA
"55",5.62130177514793,5.6218487394958,3.01507537688442,3.01507537688442,5.34591194968553,5.34591194968553,NA,5.35427135678392,1.65577889447236,NA,5.34591194968553,NA,5.2964824120603,NA
"56",5.62130177514793,2.10924369747899,5.35427135678392,5.35427135678392,NA,NA,NA,5.64321608040201,NA,3.0251572327044,5.20125786163522,NA,5.64321608040201,NA
"57",5.33136094674556,2.10924369747899,2.10552763819095,5.64321608040201,NA,5.77358490566038,1.65577889447236,NA,NA,5.41823899371069,5.34591194968553,NA,2.86934673366834,NA
"58",5.33136094674556,3.84873949579832,1.65577889447236,5.35427135678392,NA,5.20125786163522,1.65577889447236,NA,5.35427135678392,NA,5.77358490566038,NA,5.46984924623116,NA
"59",5.33136094674556,3.00840336134454,1.65577889447236,5.35427135678392,NA,5.34591194968553,NA,1.65577889447236,4.48241206030151,5.20125786163522,5.34591194968553,NA,5.46984924623116,2.10650887573965
"60",5.33136094674556,5.71428571428571,5.46984924623116,5.35427135678392,NA,5.34591194968553,NA,5.35427135678392,4.0251256281407,NA,5.34591194968553,NA,5.35427135678392,2.10650887573965
"61",5.62130177514793,5.52941176470588,5.35427135678392,5.35427135678392,NA,5.56289308176101,NA,1.65577889447236,5.31155778894472,NA,5.34591194968553,NA,5.35427135678392,NA
"62",NA,2.10924369747899,1.65577889447236,5.35427135678392,5.34591194968553,2.78301886792453,NA,1.65577889447236,4.77638190954774,5.34591194968553,5.34591194968553,NA,5.35427135678392,NA
"63",NA,5.6218487394958,2.10552763819095,5.64321608040201,NA,5.20125786163522,NA,1.65577889447236,1.65577889447236,NA,5.27358490566038,NA,NA,NA
"64",5.33136094674556,5.6218487394958,2.10552763819095,5.35427135678392,NA,5.34591194968553,5.35427135678392,NA,NA,3.0251572327044,5.34591194968553,NA,NA,NA
"65",5.46745562130178,5.6218487394958,1.65577889447236,5.35427135678392,NA,5.34591194968553,NA,5.58793969849246,5.64321608040201,5.20125786163522,5.34591194968553,2.10650887573965,NA,NA
"66",5.46745562130178,2.10924369747899,1.65577889447236,5.35427135678392,NA,1.65723270440252,5.75376884422111,5.64321608040201,2.10552763819095,5.27358490566038,3.0251572327044,NA,5.64321608040201,NA
"67",5.33136094674556,3.00840336134454,5.64321608040201,5.35427135678392,NA,5.34591194968553,5.64321608040201,NA,NA,5.41823899371069,5.34591194968553,NA,5.2964824120603,NA
"68",5.33136094674556,5.99159663865546,1.65577889447236,5.35427135678392,NA,NA,5.35427135678392,5.35427135678392,2.63819095477387,5.27358490566038,5.27358490566038,NA,1.65577889447236,3.33727810650888
"69",5.33136094674556,2.10924369747899,1.65577889447236,5.35427135678392,NA,5.27358490566038,5.75376884422111,5.64321608040201,NA,NA,1.50314465408805,NA,5.00753768844221,NA
"70",5.46745562130178,3.35294117647059,2.10552763819095,5.35427135678392,NA,1.65723270440252,NA,5.35427135678392,5.35427135678392,1.65723270440252,5.34591194968553,NA,5.35427135678392,NA
"71",5.62130177514793,5.6218487394958,5.35427135678392,5.35427135678392,NA,5.34591194968553,5.64321608040201,NA,5.35427135678392,5.34591194968553,5.27358490566038,NA,5.35427135678392,NA
"72",NA,2.10924369747899,1.65577889447236,5.35427135678392,NA,5.20125786163522,5.35427135678392,1.65577889447236,1.65577889447236,NA,5.34591194968553,NA,1.65577889447236,NA
"73",5.62130177514793,3.35294117647059,5.35427135678392,5.35427135678392,NA,NA,NA,5.46984924623116,NA,5.77358490566038,5.34591194968553,NA,5.35427135678392,NA
"74",5.62130177514793,2.10924369747899,2.10552763819095,5.35427135678392,2.88679245283019,5.27358490566038,NA,5.2964824120603,1.65577889447236,5.27358490566038,5.77358490566038,NA,1.65577889447236,NA
"75",NA,5.52941176470588,1.65577889447236,5.35427135678392,NA,5.34591194968553,5.35427135678392,NA,3.62060301507538,5.27358490566038,5.27358490566038,NA,5.35427135678392,NA
"76",5.33136094674556,2.10924369747899,1.65577889447236,5.35427135678392,5.56603773584906,1.65723270440252,5.75376884422111,1.65577889447236,1.7713567839196,5.34591194968553,NA,NA,NA,NA
"77",5.62130177514793,6.36974789915966,5.35427135678392,5.35427135678392,NA,5.56289308176101,1.65577889447236,1.65577889447236,5.2964824120603,5.34591194968553,5.34591194968553,NA,NA,NA
"78",5.33136094674556,3.00840336134454,5.35427135678392,5.46984924623116,NA,3.0251572327044,5.46984924623116,NA,NA,5.34591194968553,5.34591194968553,NA,5.35427135678392,NA
"79",5.33136094674556,2.10924369747899,5.35427135678392,5.35427135678392,NA,NA,2.10552763819095,1.65577889447236,1.65577889447236,5.56603773584906,5.27358490566038,NA,NA,NA
"80",NA,2.10924369747899,5.35427135678392,5.46984924623116,5.34591194968553,5.27358490566038,NA,5.35427135678392,1.65577889447236,NA,5.34591194968553,NA,1.65577889447236,NA
"81",5.75147928994083,2.10924369747899,1.65577889447236,5.35427135678392,NA,5.20125786163522,NA,5.64321608040201,NA,5.20125786163522,3.0251572327044,NA,NA,NA
"82",6.20118343195266,2.10924369747899,1.65577889447236,5.35427135678392,NA,5.34591194968553,3.01507537688442,5.35427135678392,NA,5.34591194968553,5.27358490566038,NA,NA,NA
"83",5.62130177514793,5.52941176470588,5.35427135678392,5.35427135678392,5.34591194968553,5.41823899371069,5.35427135678392,5.35427135678392,NA,5.34591194968553,5.34591194968553,5.62130177514793,5.35427135678392,NA
"84",5.62130177514793,5.71428571428571,1.65577889447236,5.35427135678392,NA,5.27358490566038,1.65577889447236,5.35427135678392,3.01507537688442,NA,5.41823899371069,NA,NA,NA
"85",5.33136094674556,2.10924369747899,5.35427135678392,3.01507537688442,NA,NA,NA,5.35427135678392,5.35427135678392,5.27358490566038,5.34591194968553,NA,5.35427135678392,NA
"86",5.33136094674556,3.35294117647059,5.35427135678392,5.35427135678392,1.65723270440252,5.34591194968553,NA,1.65577889447236,NA,5.27358490566038,5.20125786163522,NA,1.65577889447236,NA
"87",5.62130177514793,2.10924369747899,3.01507537688442,5.35427135678392,NA,NA,NA,5.35427135678392,1.65577889447236,NA,5.77358490566038,NA,1.65577889447236,NA
"88",5.33136094674556,2.10924369747899,1.65577889447236,5.64321608040201,5.20125786163522,5.77358490566038,NA,5.64321608040201,2.10552763819095,NA,5.34591194968553,NA,5.35427135678392,NA
"89",5.33136094674556,5.6218487394958,5.2964824120603,5.35427135678392,NA,5.34591194968553,NA,5.35427135678392,NA,NA,5.34591194968553,NA,5.35427135678392,NA
"90",5.62130177514793,5.71428571428571,6.17085427135678,5.35427135678392,NA,5.27358490566038,5.35427135678392,1.65577889447236,NA,5.20125786163522,5.34591194968553,NA,5.35427135678392,NA
"91",5.62130177514793,2.10924369747899,1.65577889447236,5.35427135678392,NA,NA,NA,5.35427135678392,NA,NA,5.34591194968553,NA,1.65577889447236,NA
"92",5.33136094674556,2.10924369747899,5.46984924623116,5.35427135678392,NA,5.34591194968553,NA,1.65577889447236,NA,NA,5.34591194968553,NA,1.65577889447236,NA
"93",5.33136094674556,3.09243697478992,5.35427135678392,5.35427135678392,5.34591194968553,5.27358490566038,5.64321608040201,NA,NA,NA,2.88679245283019,NA,5.35427135678392,NA
"94",5.33136094674556,2.10924369747899,2.10552763819095,5.35427135678392,NA,NA,1.65577889447236,NA,1.65577889447236,5.34591194968553,5.27358490566038,2.10650887573965,NA,NA
"95",5.46745562130178,2.10924369747899,1.65577889447236,5.35427135678392,5.34591194968553,NA,5.35427135678392,1.65577889447236,NA,NA,5.63522012578616,NA,5.35427135678392,NA
"96",5.55621301775148,5.6218487394958,1.65577889447236,5.35427135678392,NA,5.34591194968553,5.35427135678392,NA,NA,5.77358490566038,5.34591194968553,NA,NA,NA
"97",5.33136094674556,2.10924369747899,2.10552763819095,5.64321608040201,NA,5.20125786163522,NA,1.05276381909548,NA,5.56603773584906,5.34591194968553,NA,5.35427135678392,NA
"98",5.19526627218935,2.10924369747899,5.35427135678392,5.35427135678392,NA,5.27358490566038,NA,5.35427135678392,NA,NA,5.34591194968553,NA,1.65577889447236,NA
"99",5.33136094674556,5.6218487394958,5.35427135678392,3.01507537688442,3.0251572327044,5.34591194968553,5.35427135678392,5.35427135678392,NA,1.65723270440252,5.34591194968553,NA,5.2964824120603,NA
"100",5.62130177514793,2.10924369747899,1.65577889447236,3.01507537688442,NA,5.34591194968553,NA,1.65577889447236,NA,5.27358490566038,5.34591194968553,NA,5.35427135678392,NA
"101",1.65525114155251,NA,NA,2.4581589958159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",NA,2.90909090909091,NA,8.57740585774059,NA,2.4581589958159,NA,NA,NA,NA,2.4581589958159,NA,NA,NA
"103",2.45890410958904,NA,NA,8.57740585774059,8.57740585774059,2.4581589958159,2.4581589958159,NA,NA,2.4581589958159,NA,NA,NA,NA
"104",2.45890410958904,8.81818181818182,2.4581589958159,NA,NA,8.49581589958159,2.4581589958159,NA,8.57740585774059,NA,NA,NA,NA,NA
"105",8.51369863013699,2.90909090909091,NA,8.57740585774059,NA,8.57740585774059,NA,NA,NA,NA,NA,NA,NA,NA
"106",8.80821917808219,NA,8.57740585774059,8.57740585774059,NA,2.4581589958159,2.4581589958159,NA,NA,NA,NA,NA,NA,NA
"107",8.51369863013699,NA,NA,8.57740585774059,NA,8.57740585774059,2.4581589958159,NA,NA,NA,8.57740585774059,8.82914572864322,NA,NA
"108",8.51369863013699,NA,NA,8.57740585774059,NA,NA,NA,8.57740585774059,NA,NA,8.57740585774059,NA,NA,NA
"109",NA,2.90909090909091,NA,8.57740585774059,NA,8.57740585774059,2.4581589958159,NA,8.57740585774059,2.4581589958159,NA,NA,NA,NA
"110",2.45890410958904,10.0765550239234,8.57740585774059,8.57740585774059,NA,8.57740585774059,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,NA,8.57740585774059,NA,8.57740585774059,2.4581589958159,NA,NA,NA,NA,2.90954773869347,NA,NA
"112",2.45890410958904,NA,NA,8.57740585774059,NA,NA,NA,2.4581589958159,NA,NA,NA,NA,NA,NA
"113",2.45890410958904,2.90909090909091,NA,8.57740585774059,NA,8.57740585774059,NA,NA,NA,NA,NA,NA,NA,NA
"114",2.45890410958904,NA,NA,8.49581589958159,2.4581589958159,8.57740585774059,NA,8.57740585774059,8.57740585774059,NA,NA,2.90954773869347,NA,NA
"115",2.45890410958904,NA,NA,8.57740585774059,NA,2.4581589958159,8.57740585774059,NA,NA,2.4581589958159,NA,NA,NA,NA
"116",2.45890410958904,2.90909090909091,NA,NA,5.35983263598326,8.57740585774059,8.57740585774059,NA,NA,NA,NA,9.02010050251256,NA,8.82914572864322
"117",2.45890410958904,NA,NA,8.57740585774059,NA,NA,NA,NA,NA,2.4581589958159,NA,NA,NA,NA
"118",8.51369863013699,2.90909090909091,NA,2.4581589958159,NA,8.57740585774059,NA,8.57740585774059,NA,9.4560669456067,NA,2.90954773869347,NA,NA
"119",2.45890410958904,NA,NA,NA,NA,8.57740585774059,NA,NA,NA,NA,NA,8.82914572864322,NA,NA
"120",2.45890410958904,NA,NA,2.4581589958159,NA,NA,8.49581589958159,NA,NA,NA,NA,2.90954773869347,NA,NA
"121",2.45890410958904,NA,NA,NA,NA,8.49581589958159,NA,8.57740585774059,NA,NA,NA,2.90954773869347,NA,NA
"122",2.45890410958904,NA,NA,8.57740585774059,NA,8.57740585774059,NA,NA,NA,2.90794979079498,NA,2.90954773869347,NA,NA
"123",2.45890410958904,NA,NA,2.4581589958159,NA,8.57740585774059,NA,8.57740585774059,NA,NA,5.35983263598326,NA,NA,2.90954773869347
"124",2.45890410958904,NA,NA,8.57740585774059,NA,NA,NA,NA,NA,NA,NA,NA,8.57740585774059,NA
"125",2.45890410958904,NA,NA,NA,NA,8.49581589958159,2.4581589958159,NA,NA,NA,NA,2.90954773869347,NA,NA
"126",2.45890410958904,NA,NA,NA,NA,8.57740585774059,2.4581589958159,NA,NA,NA,NA,3.80904522613065,NA,NA
"127",8.51369863013699,NA,NA,8.57740585774059,NA,8.57740585774059,NA,NA,NA,NA,NA,8.82914572864322,NA,NA
"128",2.45890410958904,NA,NA,NA,NA,8.49581589958159,NA,NA,NA,8.57740585774059,NA,2.90954773869347,NA,NA
"129",2.45890410958904,8.81818181818182,2.4581589958159,NA,NA,8.57740585774059,NA,NA,NA,8.57740585774059,NA,8.82914572864322,NA,NA
"130",2.45890410958904,NA,NA,NA,NA,8.49581589958159,NA,NA,NA,NA,NA,2.90954773869347,NA,NA
"131",8.51369863013699,8.81818181818182,NA,8.49581589958159,NA,2.4581589958159,2.4581589958159,NA,NA,NA,2.4581589958159,NA,5.35983263598326,NA
"132",2.45890410958904,NA,1.65481171548117,NA,NA,2.90794979079498,NA,2.4581589958159,NA,NA,NA,NA,NA,NA
"133",8.51369863013699,NA,NA,8.57740585774059,NA,2.4581589958159,NA,NA,NA,NA,NA,8.82914572864322,NA,NA
"134",2.45890410958904,NA,NA,2.4581589958159,NA,8.57740585774059,8.57740585774059,NA,NA,NA,8.57740585774059,8.82914572864322,NA,NA
"135",2.45890410958904,2.90909090909091,NA,NA,NA,2.4581589958159,1.65481171548117,NA,NA,2.4581589958159,NA,2.90954773869347,NA,NA
"136",2.45890410958904,NA,NA,NA,NA,2.4581589958159,2.4581589958159,NA,NA,NA,NA,2.90954773869347,NA,NA
"137",2.45890410958904,NA,NA,NA,NA,8.57740585774059,NA,NA,NA,NA,NA,2.90954773869347,NA,8.82914572864322
"138",2.45890410958904,NA,NA,NA,NA,8.57740585774059,NA,NA,8.57740585774059,NA,NA,NA,NA,NA
"139",2.45890410958904,NA,2.4581589958159,NA,NA,2.4581589958159,NA,NA,8.57740585774059,NA,NA,2.90954773869347,NA,NA
"140",2.45890410958904,NA,NA,NA,NA,8.57740585774059,NA,2.4581589958159,NA,NA,8.57740585774059,NA,NA,NA
"141",2.45890410958904,NA,NA,5.9163179916318,NA,NA,2.4581589958159,NA,NA,NA,NA,NA,NA,NA
"142",8.78082191780822,9,NA,8.49581589958159,NA,8.57740585774059,2.4581589958159,NA,NA,NA,NA,NA,NA,NA
"143",2.45890410958904,NA,NA,NA,NA,8.57740585774059,8.57740585774059,NA,NA,5.35983263598326,NA,NA,NA,NA
"144",2.45890410958904,NA,8.57740585774059,NA,NA,8.49581589958159,NA,NA,NA,NA,NA,8.82914572864322,NA,NA
"145",2.45890410958904,NA,NA,2.4581589958159,NA,8.57740585774059,NA,NA,NA,NA,NA,NA,NA,2.90954773869347
"146",8.51369863013699,NA,NA,2.4581589958159,NA,8.57740585774059,NA,NA,NA,NA,NA,NA,8.49581589958159,NA
"147",NA,NA,NA,8.57740585774059,NA,8.57740585774059,NA,NA,NA,NA,NA,NA,NA,NA
"148",2.45890410958904,8.90909090909091,8.49581589958159,8.57740585774059,NA,8.57740585774059,NA,NA,NA,NA,NA,NA,NA,NA
"149",2.45890410958904,2.90909090909091,NA,8.49581589958159,NA,8.49581589958159,NA,NA,NA,NA,NA,2.90954773869347,NA,NA
"150",2.45890410958904,NA,NA,8.57740585774059,NA,8.57740585774059,8.57740585774059,8.57740585774059,NA,8.57740585774059,NA,NA,NA,8.82914572864322
"151",2.45890410958904,NA,NA,8.57740585774059,NA,2.4581589958159,8.87029288702929,NA,NA,NA,NA,8.82914572864322,NA,NA
"152",2.45890410958904,NA,NA,2.4581589958159,NA,2.4581589958159,NA,2.4581589958159,NA,NA,NA,9.02010050251256,NA,NA
"153",8.6027397260274,NA,NA,NA,NA,5.35983263598326,NA,NA,NA,NA,NA,NA,8.87029288702929,NA
"154",8.51369863013699,2.90909090909091,NA,8.57740585774059,NA,8.57740585774059,NA,NA,NA,8.57740585774059,NA,2.90954773869347,NA,NA
"155",2.45890410958904,NA,NA,8.57740585774059,NA,2.4581589958159,NA,NA,NA,NA,8.57740585774059,NA,NA,NA
"156",2.45890410958904,NA,NA,8.49581589958159,NA,NA,3.80753138075314,NA,NA,NA,2.4581589958159,3.80904522613065,NA,NA
"157",2.45890410958904,8.81818181818182,NA,8.57740585774059,NA,8.57740585774059,8.57740585774059,NA,NA,8.49581589958159,NA,2.90954773869347,NA,8.92462311557789
"158",2.45890410958904,NA,NA,NA,NA,2.4581589958159,NA,NA,NA,8.57740585774059,NA,9.02010050251256,NA,NA
"159",8.51369863013699,2.90909090909091,NA,NA,NA,2.4581589958159,2.4581589958159,NA,NA,NA,2.4581589958159,8.82914572864322,NA,8.82914572864322
"160",2.90867579908676,NA,NA,8.57740585774059,NA,NA,NA,NA,8.57740585774059,NA,NA,2.90954773869347,NA,NA
"161",2.45890410958904,NA,NA,NA,NA,NA,NA,NA,8.57740585774059,NA,NA,8.82914572864322,NA,NA
"162",2.45890410958904,NA,NA,8.57740585774059,NA,NA,NA,NA,8.57740585774059,2.4581589958159,NA,1.50251256281407,NA,NA
"163",2.45890410958904,2.90909090909091,8.57740585774059,2.4581589958159,NA,8.57740585774059,8.57740585774059,NA,NA,NA,8.49581589958159,8.82914572864322,NA,NA
"164",2.45890410958904,NA,NA,2.4581589958159,2.4581589958159,8.57740585774059,NA,NA,NA,NA,NA,2.90954773869347,NA,NA
"165",8.51369863013699,NA,NA,8.57740585774059,NA,8.57740585774059,2.4581589958159,NA,NA,NA,NA,NA,NA,NA
"166",2.45890410958904,NA,8.57740585774059,8.57740585774059,NA,NA,NA,NA,NA,NA,NA,8.82914572864322,8.57740585774059,NA
"167",8.51369863013699,NA,2.4581589958159,5.35983263598326,NA,NA,2.4581589958159,NA,NA,NA,NA,2.90954773869347,NA,NA
"168",8.6027397260274,5.63157894736842,NA,NA,NA,NA,8.87029288702929,NA,NA,NA,NA,NA,NA,NA
"169",8.6027397260274,NA,2.4581589958159,8.57740585774059,NA,2.4581589958159,NA,2.4581589958159,8.57740585774059,NA,NA,2.90954773869347,NA,2.90954773869347
"170",8.51369863013699,NA,8.57740585774059,8.57740585774059,NA,NA,NA,NA,NA,NA,NA,2.90954773869347,NA,NA
